funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,loan_status
10000,36 months,357.88,D,D3,3,RENT,90000,Source Verified,credit_card,TX,13.44,0,0,2006,2,6,0,16196,Fully Paid
21725,60 months,615.94,F,F2,10,MORTGAGE,115000,Verified,debt_consolidation,TX,12.59,0,0,2002,2,12,0,21892,Fully Paid
8600,36 months,312,E,E1,5,MORTGAGE,60000,Not Verified,debt_consolidation,LA,29.34,1,0,1995,0,25,0,3728,Fully Paid
22000,60 months,603.5,F,F3,10,RENT,122000,Source Verified,debt_consolidation,CA,12.63,0,0,1984,1,16,0,27695,Fully Paid
15000,36 months,499.08,B,B3,7,MORTGAGE,110000,Verified,debt_consolidation,OR,20.15,0,0,1998,2,9,0,7265,Fully Paid
7025,36 months,229.96,B,B4,5,RENT,35000,Source Verified,debt_consolidation,NY,20.88,0,0,2001,1,23,0,13088,Fully Paid
22775,36 months,818.47,D,D4,4,MORTGAGE,60000,Source Verified,debt_consolidation,CO,25.44,0,0,1995,0,13,0,17323,Fully Paid
5000,36 months,183.41,D,D4,5,RENT,105000,Not Verified,vacation,WA,8.33,2,0,2000,2,7,0,5413,Fully Paid
28000,36 months,900.33,B,B1,9,MORTGAGE,140000,Source Verified,debt_consolidation,IL,20.32,0,0,1996,5,16,0,20939,Charged Off
15750,36 months,496.39,A,A5,7,RENT,1.00E+05,Not Verified,debt_consolidation,TX,17.08,0,0,1999,0,10,0,6173,Fully Paid
23500,36 months,763.7,B,B2,10,MORTGAGE,89000,Not Verified,debt_consolidation,FL,19.77,0,0,1998,0,8,0,26353,Fully Paid
35000,60 months,958.72,E,E3,10,MORTGAGE,94000,Verified,debt_consolidation,MA,23.64,0,0,1995,2,11,0,29784,Fully Paid
5000,36 months,157.59,A,A5,4,RENT,35000,Not Verified,major_purchase,CA,10.67,0,0,2004,0,7,0,60,Fully Paid
35000,60 months,937.06,E,E1,0,RENT,96000,Source Verified,small_business,CA,5.73,0,0,2001,0,12,1,16509,Fully Paid
35000,60 months,832.47,C,C5,0,RENT,125000,Verified,debt_consolidation,CA,20.65,0,0,2001,0,20,0,34850,Fully Paid
5000,36 months,155.9,A,A5,2,RENT,61000,Verified,debt_consolidation,CA,21.34,0,0,2002,0,5,0,18678,Fully Paid
32000,36 months,1078.06,C,C2,3,MORTGAGE,130000,Source Verified,home_improvement,NJ,9.18,0,0,2006,0,10,0,17010,Fully Paid
1200,36 months,37.25,A,A4,3,RENT,36813,Not Verified,major_purchase,MN,30.16,0,0,2001,0,6,0,4358,Fully Paid
20000,36 months,618.19,A,A2,10,MORTGAGE,119500,Not Verified,debt_consolidation,VA,21.83,0,0,1998,0,13,0,19642,Fully Paid
19000,60 months,450.52,C,C5,9,OWN,75000,Not Verified,credit_card,NY,13.09,0,0,2000,2,15,0,17771,Fully Paid
9000,36 months,299.45,B,B3,5,RENT,55000,Source Verified,wedding,NY,4.93,0,0,2006,0,5,0,11118,Fully Paid
9200,36 months,336.08,D,D3,3,RENT,27500,Not Verified,debt_consolidation,CT,29.06,0,0,2004,2,4,0,11269,Charged Off
6000,36 months,197.83,B,B4,8,RENT,22884,Source Verified,other,VA,8.29,0,0,2004,0,4,0,7563,Fully Paid
15325,36 months,523.7,C,C4,9,RENT,38463,Not Verified,debt_consolidation,NC,19.41,1,0,2001,1,11,0,7385,Fully Paid
12000,60 months,306.36,D,D3,10,RENT,108000,Source Verified,debt_consolidation,NY,25.12,1,0,1995,0,14,0,18766,Fully Paid
7200,36 months,218.81,A,A1,9,RENT,92000,Not Verified,credit_card,MO,20.02,1,0,1995,0,5,0,4223,Charged Off
3000,36 months,101.25,B,B4,5,RENT,73100,Not Verified,small_business,GA,14.04,0,0,2001,3,8,0,3285,Fully Paid
5000,36 months,166.05,B,B3,0,MORTGAGE,48000,Source Verified,debt_consolidation,OR,8.38,0,0,1995,0,5,1,4912,Fully Paid
25000,60 months,581.58,C,C4,5,RENT,78000,Not Verified,debt_consolidation,NY,33.12,0,0,2005,0,19,2,1160,Charged Off
8125,36 months,277.62,C,C3,10,RENT,44000,Verified,debt_consolidation,OK,25.97,0,0,1998,0,8,0,11344,Charged Off
15725,60 months,401.03,E,E1,0,MORTGAGE,59000,Not Verified,debt_consolidation,VA,35.29,0,0,1997,1,14,0,35185,Charged Off
8475,36 months,269.11,A,A5,3,RENT,40000,Source Verified,debt_consolidation,MD,6.03,0,0,2001,0,4,0,0,Fully Paid
35000,36 months,1190.62,C,C4,2,OWN,152724,Verified,debt_consolidation,CT,19.31,0,0,2004,0,19,0,45056,Fully Paid
20700,36 months,740.8,D,D2,7,OWN,45000,Verified,other,AL,28.53,0,0,2002,0,12,1,10014,Charged Off
4000,36 months,125.68,B,B1,1,OWN,75000,Source Verified,home_improvement,NJ,5.95,0,0,1991,0,10,0,6725,Fully Paid
11000,36 months,365.31,B,B5,10,RENT,73000,Source Verified,credit_card,CA,17.57,0,0,1987,0,11,0,19384,Fully Paid
9650,36 months,378.55,F,F2,9,OWN,60000,Verified,debt_consolidation,CA,24.2,0,0,2003,0,10,0,9985,Charged Off
20000,60 months,416.82,B,B2,10,MORTGAGE,55000,Source Verified,debt_consolidation,PA,10.3,0,0,1970,1,19,0,1638,Fully Paid
21000,60 months,539.57,E,E2,10,MORTGAGE,132000,Not Verified,credit_card,WA,27.07,1,0,2000,1,14,0,46264,Fully Paid
6000,36 months,209.79,D,D1,10,RENT,94500,Verified,debt_consolidation,OK,14.55,3,0,1994,3,10,0,1648,Charged Off
35000,60 months,865.52,E,E2,10,RENT,185000,Verified,debt_consolidation,FL,16.29,0,0,1996,0,6,0,52866,Charged Off
5000,36 months,166.05,B,B5,5,RENT,40000,Source Verified,debt_consolidation,FL,12.69,0,0,2007,1,12,0,3824,Fully Paid
19100,36 months,606.49,A,A5,10,MORTGAGE,50000,Source Verified,debt_consolidation,OR,14.74,0,0,1990,0,6,0,23036,Fully Paid
6075,36 months,224.91,D,D5,5,RENT,57000,Not Verified,debt_consolidation,TX,8.93,0,0,1987,2,11,0,6647,Fully Paid
15000,36 months,469.29,A,A5,3,MORTGAGE,180000,Not Verified,debt_consolidation,FL,18.59,0,0,2003,0,10,0,26296,Charged Off
6000,36 months,186.97,A,A3,10,RENT,29700,Not Verified,credit_card,NY,10.59,0,0,2002,0,6,0,5300,Fully Paid
15000,36 months,503.18,C,C2,5,RENT,65000,Source Verified,credit_card,HI,24.62,0,0,2005,0,13,0,27651,Charged Off
2100,36 months,64.48,A,A2,6,RENT,23000,Verified,credit_card,CA,2.66,0,0,2001,0,8,0,1,Fully Paid
15000,36 months,451.73,A,A1,10,OWN,98000,Source Verified,debt_consolidation,MO,14.23,1,0,1993,1,21,0,23429,Fully Paid
3500,36 months,119.59,C,C1,8,MORTGAGE,75996,Not Verified,medical,TX,17.87,0,0,2001,0,11,0,5435,Fully Paid
5600,36 months,188.66,C,C1,2,RENT,72500,Source Verified,debt_consolidation,TX,6.49,0,0,2003,0,4,0,1428,Fully Paid
25000,36 months,802.82,B,B1,10,RENT,120000,Source Verified,debt_consolidation,FL,17.83,1,0,1991,2,15,0,7041,Fully Paid
15000,36 months,507.8,C,C3,0,RENT,48000,Source Verified,debt_consolidation,FL,22.59,0,0,2011,1,5,0,15148,Fully Paid
15000,36 months,516.25,C,C4,3,RENT,80000,Verified,other,NY,5.1,0,0,2007,0,3,0,931,Fully Paid
18000,36 months,554.89,A,A3,6,RENT,90000,Source Verified,debt_consolidation,OH,19.2,0,0,2004,1,21,0,12835,Charged Off
5375,36 months,172.71,B,B1,1,RENT,19200,Verified,debt_consolidation,MN,27.81,0,0,2000,0,6,0,5667,Fully Paid
8500,36 months,264.88,A,A3,6,MORTGAGE,150000,Source Verified,credit_card,CA,9.06,0,0,1998,1,7,0,56121,Fully Paid
8000,36 months,266.83,C,C1,2,MORTGAGE,60000,Source Verified,debt_consolidation,WI,33.84,1,0,2004,2,21,0,7315,Fully Paid
4000,36 months,122.13,A,A2,8,MORTGAGE,75000,Source Verified,home_improvement,WA,17.76,0,0,1998,0,12,1,1224,Fully Paid
15000,36 months,504.33,B,B4,7,MORTGAGE,85000,Not Verified,credit_card,CA,11.97,0,0,2006,1,13,0,13735,Fully Paid
6000,36 months,191.28,B,B2,6,RENT,40000,Not Verified,debt_consolidation,WI,4.11,0,0,2003,3,6,0,5737,Fully Paid
6000,60 months,128.61,B,B1,6,RENT,27692.4,Source Verified,major_purchase,NY,4.38,0,0,1995,0,14,0,197,Fully Paid
8400,36 months,263.19,A,A5,10,MORTGAGE,42000,Source Verified,home_improvement,WA,14.97,0,0,2005,0,9,0,6634,Fully Paid
5000,36 months,163.67,B,B3,2,RENT,60000,Not Verified,major_purchase,CA,11.42,0,0,2003,0,4,0,971,Fully Paid
4000,36 months,138.65,C,C5,10,MORTGAGE,88000,Not Verified,other,WV,31.76,2,0,1997,1,12,0,22230,Fully Paid
6000,36 months,208.91,C,C2,4,MORTGAGE,68000,Verified,credit_card,TX,28.92,0,0,1994,1,21,0,28098,Fully Paid
6075,36 months,221.31,D,D2,0,RENT,35000,Not Verified,other,CA,5.95,0,0,2003,0,5,0,3489,Fully Paid
34475,60 months,955.11,E,E5,10,RENT,75000,Verified,car,HI,23.63,1,0,2000,0,10,0,40212,Charged Off
3000,36 months,104.46,C,C5,2,RENT,40000,Not Verified,debt_consolidation,CA,29.13,3,0,2009,0,18,0,15892,Charged Off
8000,36 months,269.98,B,B4,0,MORTGAGE,48000,Not Verified,debt_consolidation,OK,20.63,0,0,2006,1,13,0,8563,Fully Paid
1000,36 months,36.92,D,D4,3,RENT,60000,Source Verified,debt_consolidation,NY,1.18,0,0,1984,0,5,1,7699,Fully Paid
10000,36 months,350.98,C,C4,10,RENT,60000,Verified,credit_card,AK,34.38,0,0,2004,0,16,0,26420,Charged Off
6000,36 months,196.41,B,B4,6,RENT,30000,Source Verified,car,WI,7.04,0,0,2004,1,11,0,4909,Fully Paid
8875,36 months,319.83,D,D1,3,RENT,32000,Not Verified,debt_consolidation,GA,9.98,0,0,2001,1,5,0,5029,Fully Paid
12000,60 months,272.98,C,C1,10,RENT,66000,Verified,debt_consolidation,NJ,15.87,0,0,1995,0,11,1,12911,Fully Paid
25000,36 months,782.26,A,A4,7,MORTGAGE,87000,Not Verified,debt_consolidation,NJ,12.51,0,0,1997,0,21,0,25183,Fully Paid
2500,36 months,78.23,A,A4,10,MORTGAGE,48000,Not Verified,car,SC,8.3,0,0,1998,0,6,0,11040,Fully Paid
15250,36 months,555.08,D,D2,2,RENT,67500,Verified,debt_consolidation,WI,16.32,0,0,1985,1,13,1,11856,Fully Paid
8850,36 months,318.05,D,D4,1,MORTGAGE,50000,Source Verified,debt_consolidation,FL,26.2,0,0,2003,0,10,0,17291,Fully Paid
15125,36 months,539.18,D,D3,6,RENT,125000,Source Verified,debt_consolidation,CO,7.81,0,0,2001,4,9,1,6334,Fully Paid
7700,36 months,252.06,B,B2,5,RENT,40000,Verified,debt_consolidation,NY,11.04,0,0,1999,0,21,0,10128,Fully Paid
12000,36 months,377.04,B,B1,10,RENT,80000,Verified,medical,NY,20.14,0,0,1996,0,17,0,11357,Fully Paid
15000,36 months,522.26,C,C4,3,OWN,68720,Source Verified,debt_consolidation,TX,20.55,1,0,1999,2,15,0,8510,Charged Off
13000,36 months,400.75,A,A3,4,MORTGAGE,2.00E+05,Source Verified,credit_card,TX,7.62,0,0,1996,1,13,1,13170,Fully Paid
3500,36 months,110.65,A,A4,8,MORTGAGE,120000,Not Verified,debt_consolidation,TX,7.14,0,0,1992,1,10,0,23589,Fully Paid
17050,60 months,486.84,F,F3,10,RENT,39000,Verified,debt_consolidation,MN,19.85,0,0,2004,0,9,0,16829,Fully Paid
10000,36 months,329.72,B,B4,0,MORTGAGE,54000,Not Verified,other,IL,18.73,0,0,1998,2,13,0,16631,Fully Paid
28000,36 months,918.55,B,B2,10,MORTGAGE,135000,Verified,debt_consolidation,CA,17.49,0,0,2000,0,12,0,35203,Fully Paid
10600,36 months,352.68,B,B3,5,RENT,43000,Not Verified,debt_consolidation,CA,13.13,0,0,2008,1,11,0,7110,Fully Paid
5000,36 months,155.81,A,A3,10,MORTGAGE,72000,Source Verified,debt_consolidation,NC,7.03,0,0,1992,2,13,0,2846,Fully Paid
6500,36 months,216.27,B,B3,1,RENT,29000,Not Verified,debt_consolidation,CT,28.63,0,0,2002,2,13,0,6201,Fully Paid
30750,60 months,809.91,D,D5,10,MORTGAGE,86000,Verified,debt_consolidation,MD,29.79,0,0,1985,1,15,0,25316,Fully Paid
20000,36 months,699.1,C,C5,2,RENT,60000,Not Verified,debt_consolidation,MA,11.11,0,0,2013,0,5,0,6695,Fully Paid
6525,36 months,229.64,D,D5,1,RENT,38000,Not Verified,other,MD,10.11,0,0,2005,1,3,0,2494,Fully Paid
24000,60 months,521.7,B,B4,10,OWN,75000,Source Verified,home_improvement,CA,20.18,0,0,1988,1,12,1,8450,Charged Off
27000,60 months,553.82,B,B1,10,MORTGAGE,73000,Not Verified,debt_consolidation,OH,10.95,0,0,2004,1,12,0,15444,Fully Paid
14000,36 months,503.05,D,D1,6,RENT,60000,Verified,debt_consolidation,CA,13.6,0,0,2007,0,10,0,8414,Charged Off
14675,36 months,518.04,C,C4,8,OWN,50000,Not Verified,debt_consolidation,CA,17.83,0,0,2004,3,7,0,4241,Fully Paid
13000,60 months,313.45,C,C3,10,MORTGAGE,44000,Source Verified,credit_card,TX,9.98,0,0,1996,0,12,0,7987,Fully Paid
12000,36 months,368.45,A,A2,10,OWN,73000,Source Verified,debt_consolidation,WI,22.9,0,0,1991,1,12,0,4308,Fully Paid
15000,36 months,473.45,B,B1,7,OWN,96000,Not Verified,debt_consolidation,AR,8.61,0,0,2009,0,8,1,7654,Charged Off
9600,36 months,300.39,A,A4,5,RENT,32000,Not Verified,debt_consolidation,CA,10.73,0,0,1996,0,7,0,8972,Fully Paid
12000,36 months,375.43,A,A5,10,RENT,84000,Source Verified,credit_card,MI,15.69,1,0,1998,1,8,0,5782,Fully Paid
17250,60 months,434.02,D,D4,8,RENT,92000,Source Verified,debt_consolidation,CT,11.67,0,0,1996,0,13,0,13352,Fully Paid
30000,36 months,956.37,B,B2,10,MORTGAGE,68000,Verified,debt_consolidation,CO,23.4,0,0,1992,1,2,1,7760,Fully Paid
11200,60 months,253.64,C,C1,3,RENT,85000,Not Verified,credit_card,NY,5.07,0,0,2009,0,11,0,14309,Fully Paid
9250,36 months,307.77,B,B3,2,RENT,1.00E+05,Not Verified,debt_consolidation,NC,5.36,0,0,2001,0,5,1,3237,Fully Paid
21000,60 months,513.93,D,D2,2,MORTGAGE,2.00E+05,Source Verified,debt_consolidation,CA,9.35,1,0,2001,1,13,0,22392,Fully Paid
30000,60 months,821.76,E,E3,6,OWN,70000,Source Verified,debt_consolidation,WV,27.07,0,0,1994,0,9,0,11812,Charged Off
30000,36 months,1000.59,C,C1,10,MORTGAGE,105000,Verified,debt_consolidation,WA,18.1,1,0,1993,0,7,0,19093,Fully Paid
9600,36 months,355.41,D,D5,10,RENT,65000,Not Verified,debt_consolidation,CT,11.13,0,0,2000,1,12,0,8627,Fully Paid
8875,36 months,313.3,C,C4,6,RENT,31304,Verified,credit_card,LA,31.7,0,0,2005,0,17,0,11749,Charged Off
20000,36 months,718.75,D,D4,8,MORTGAGE,79000,Verified,debt_consolidation,GA,25.88,0,0,2000,1,14,0,28200,Fully Paid
11650,36 months,434.15,E,E3,3,RENT,48900,Verified,debt_consolidation,NY,7.73,0,0,2008,4,8,0,9307,Charged Off
16000,60 months,361.52,B,B5,2,RENT,70000,Not Verified,major_purchase,CA,26.19,0,0,2000,3,10,0,6591,Fully Paid
10000,36 months,314.2,B,B1,0,RENT,65000,Source Verified,debt_consolidation,TX,9.27,0,0,1978,1,16,0,13975,Fully Paid
5000,36 months,156.46,A,A4,9,RENT,43000,Verified,debt_consolidation,WA,29.69,0,0,2003,0,8,0,10203,Fully Paid
28000,60 months,757.34,E,E5,5,MORTGAGE,130000,Source Verified,home_improvement,CA,20.88,0,0,2004,2,23,1,21859,Charged Off
30000,36 months,929.61,A,A3,4,RENT,130000,Source Verified,debt_consolidation,HI,11.55,0,0,1998,0,7,0,13890,Fully Paid
14000,60 months,363.1,D,D4,4,RENT,108000,Source Verified,home_improvement,FL,19.02,0,0,1999,0,11,0,28081,Fully Paid
25000,36 months,842.23,C,C2,4,MORTGAGE,285000,Source Verified,debt_consolidation,PA,6.75,0,0,1999,0,11,0,37200,Fully Paid
8200,60 months,194.35,D,D3,3,MORTGAGE,44000,Verified,debt_consolidation,TX,23.15,0,0,2000,1,7,0,10305,Fully Paid
9000,36 months,318.87,D,D2,10,MORTGAGE,120000,Source Verified,debt_consolidation,RI,15.14,4,0,2002,3,15,0,270,Fully Paid
24000,36 months,806.23,C,C1,1,OWN,73000,Verified,credit_card,MD,26.35,0,0,1989,0,12,0,18020,Charged Off
24500,36 months,819.5,B,B5,3,MORTGAGE,101000,Source Verified,credit_card,NJ,11.09,2,0,1997,1,13,0,17576,Fully Paid
13600,36 months,435.27,B,B1,6,RENT,150000,Source Verified,debt_consolidation,CA,3.24,0,0,2007,0,18,0,3210,Fully Paid
31500,60 months,695.46,B,B4,10,MORTGAGE,190000,Verified,debt_consolidation,CA,15.43,0,0,1995,0,12,0,25709,Fully Paid
21600,36 months,727.69,C,C1,1,MORTGAGE,75000,Source Verified,credit_card,IL,15.19,0,0,2000,1,16,0,25548,Fully Paid
6000,36 months,190.52,A,A5,10,MORTGAGE,55000,Not Verified,debt_consolidation,GA,1.35,0,0,1999,0,10,0,2122,Fully Paid
7500,36 months,276.9,E,E2,10,RENT,60000,Source Verified,other,MA,2.3,0,0,2003,1,7,1,1297,Fully Paid
14000,36 months,470.31,C,C1,7,RENT,52000,Verified,credit_card,AL,22.13,0,0,1999,0,8,1,15915,Fully Paid
16000,60 months,406.21,E,E1,4,MORTGAGE,40000,Not Verified,home_improvement,MI,13.53,0,0,1991,2,9,1,13854,Fully Paid
11200,36 months,399.26,D,D3,1,RENT,55000,Verified,debt_consolidation,TX,27.32,0,0,2001,2,19,1,6203,Charged Off
14400,60 months,398.95,E,E5,8,RENT,80000,Source Verified,debt_consolidation,CA,23.3,2,0,1997,2,12,0,7082,Charged Off
19950,36 months,658.35,B,B3,3,MORTGAGE,98000,Not Verified,debt_consolidation,NC,21.16,0,0,1988,0,17,1,12224,Fully Paid
12000,36 months,392.81,B,B4,10,MORTGAGE,68000,Source Verified,debt_consolidation,FL,32.86,0,0,1998,0,16,1,16336,Fully Paid
22500,60 months,523.42,C,C4,1,MORTGAGE,72000,Verified,debt_consolidation,VA,16.47,0,0,1996,0,10,0,9917,Fully Paid
35000,36 months,1261.3,D,D1,2,RENT,180000,Verified,debt_consolidation,MD,29.29,1,0,1993,1,14,0,40003,Charged Off
10000,36 months,311.02,A,A4,10,RENT,93000,Not Verified,debt_consolidation,CA,15.15,0,0,1987,0,9,1,8909,Fully Paid
16000,60 months,368.08,C,C2,4,OWN,75000,Verified,debt_consolidation,TN,29.58,0,0,2004,1,10,0,9257,Fully Paid
8000,36 months,268.75,C,C1,3,MORTGAGE,80000,Source Verified,debt_consolidation,MI,28.01,0,0,2002,2,7,0,31776,Fully Paid
28000,36 months,872.52,A,A3,5,MORTGAGE,90000,Source Verified,house,KS,5.69,0,0,1999,4,12,0,15767,Fully Paid
4200,36 months,143.53,C,C4,10,MORTGAGE,78000,Source Verified,debt_consolidation,NY,12.78,1,0,1999,1,14,0,5837,Fully Paid
8000,36 months,268.75,C,C1,10,RENT,29000,Source Verified,debt_consolidation,FL,16.85,1,0,2007,0,9,0,4097,Fully Paid
2500,36 months,84.77,C,C3,10,MORTGAGE,87000,Not Verified,car,CA,24.99,0,0,1987,0,10,0,23601,Fully Paid
21000,60 months,488.53,C,C3,1,MORTGAGE,70000,Verified,debt_consolidation,MA,16.28,0,0,2001,1,18,0,21535,Fully Paid
12000,36 months,413.94,C,C5,7,RENT,58136,Source Verified,debt_consolidation,CA,11.15,0,0,2005,0,6,0,9155,Fully Paid
21000,36 months,708.69,B,B4,10,RENT,80000,Verified,debt_consolidation,NY,11.08,0,0,1988,3,7,0,12143,Fully Paid
22000,36 months,731.25,C,C1,10,RENT,50000,Not Verified,debt_consolidation,FL,22.39,0,0,2006,1,13,0,6018,Fully Paid
26000,60 months,523.34,A,A4,10,RENT,88224,Source Verified,debt_consolidation,MD,16.63,0,0,1975,0,12,0,11168,Fully Paid
32000,60 months,865.53,E,E5,8,OWN,95000,Verified,home_improvement,TX,10.89,2,0,2001,1,11,0,6166,Fully Paid
7750,36 months,241.51,A,A3,2,MORTGAGE,44275,Verified,debt_consolidation,PA,32.58,0,0,1999,0,10,0,20135,Fully Paid
8500,36 months,274.88,B,B2,1,RENT,53000,Not Verified,debt_consolidation,PA,18.12,2,0,1984,1,7,1,3092,Fully Paid
10000,36 months,344.95,C,C5,3,RENT,95000,Source Verified,other,MI,15.61,0,0,2001,5,28,0,25573,Fully Paid
15000,36 months,474.14,A,A5,9,RENT,67000,Verified,debt_consolidation,TX,15.74,0,0,1994,0,9,0,14890,Fully Paid
10900,36 months,364.23,B,B4,6,RENT,55000,Verified,debt_consolidation,NJ,8.05,0,0,2004,1,7,0,11923,Fully Paid
6950,36 months,261.81,E,E4,1,RENT,80000,Verified,moving,AZ,6.57,2,0,2000,2,5,0,5237,Fully Paid
18000,36 months,578.37,B,B1,10,MORTGAGE,62000,Not Verified,credit_card,MI,4.92,0,0,1998,0,6,1,9966,Fully Paid
23350,60 months,596.12,D,D3,10,MORTGAGE,80000,Verified,credit_card,MA,20.58,0,0,1999,0,11,0,18980,Fully Paid
7275,36 months,261.45,D,D4,10,MORTGAGE,144000,Verified,home_improvement,PA,21.33,3,0,1987,5,8,1,4764,Fully Paid
10000,36 months,355.44,C,C5,2,RENT,110000,Verified,wedding,NY,16.56,0,0,2002,0,16,0,19181,Fully Paid
20000,36 months,662.68,B,B3,1,RENT,54000,Verified,credit_card,NY,5,0,0,1998,0,5,0,22872,Fully Paid
31000,60 months,758.65,D,D2,10,RENT,118000,Source Verified,debt_consolidation,VA,24.16,0,0,1987,0,22,0,49169,Fully Paid
2000,36 months,61.98,A,A3,6,OWN,50000,Not Verified,credit_card,OK,19.78,0,0,2000,1,10,0,1385,Fully Paid
8000,36 months,248.82,A,A4,10,RENT,60000,Source Verified,credit_card,NV,29.12,0,0,1999,0,10,0,9922,Charged Off
11900,36 months,393.38,B,B4,10,RENT,30144,Source Verified,debt_consolidation,NY,21.26,0,0,1993,0,16,1,8996,Fully Paid
18000,60 months,415.85,C,C1,10,MORTGAGE,65000,Source Verified,debt_consolidation,NY,32.94,1,0,1993,1,26,0,32335,Fully Paid
22000,60 months,489.27,B,B5,1,RENT,95000,Source Verified,debt_consolidation,MD,14.36,1,0,2003,0,6,0,6213,Fully Paid
6000,36 months,204.08,C,C3,3,RENT,84000,Verified,other,CA,7.59,0,0,2008,1,10,0,16588,Charged Off
35000,36 months,1095,A,A5,10,OWN,120000,Verified,credit_card,FL,22.18,0,0,2002,0,16,0,43920,Fully Paid
8000,36 months,250.29,A,A5,1,MORTGAGE,38000,Not Verified,debt_consolidation,NE,22.14,0,0,2005,0,8,1,7847,Charged Off
3000,36 months,100.06,C,C1,10,MORTGAGE,45000,Not Verified,debt_consolidation,MI,18.29,0,0,1995,0,9,0,6482,Charged Off
8000,36 months,254.03,A,A5,3,RENT,40000,Source Verified,credit_card,FL,23.64,0,0,2007,0,12,0,6037,Charged Off
12000,36 months,393.67,B,B2,5,MORTGAGE,60000,Not Verified,debt_consolidation,CA,19.98,0,0,2006,1,8,0,7822,Fully Paid
12000,36 months,373.94,A,A3,4,OWN,42000,Source Verified,house,WA,17.66,0,0,2003,1,13,0,8322,Fully Paid
19200,36 months,612.08,B,B2,1,RENT,57000,Source Verified,debt_consolidation,CA,17.22,0,0,2006,0,15,0,13586,Charged Off
7750,36 months,261.72,C,C3,4,RENT,26000,Verified,credit_card,TX,17.54,0,0,2002,0,5,0,4034,Fully Paid
12500,36 months,415.12,B,B3,6,MORTGAGE,225000,Verified,home_improvement,MI,4.81,0,0,1984,0,4,1,2302,Fully Paid
5600,36 months,209.52,E,E1,4,RENT,34000,Not Verified,debt_consolidation,WI,19.34,0,0,1996,1,5,0,3220,Fully Paid
13325,60 months,269.49,A,A5,10,MORTGAGE,104000,Not Verified,debt_consolidation,GA,26.03,0,0,1993,0,16,0,10730,Charged Off
5000,36 months,161.32,B,B3,2,OWN,55000,Not Verified,debt_consolidation,NY,12.11,2,0,2002,1,6,1,1852,Charged Off
30000,36 months,1000.59,C,C1,7,MORTGAGE,183993.46,Verified,debt_consolidation,VA,8.7,2,0,1992,0,6,0,24253,Fully Paid
33600,60 months,1003.62,F,F4,2,MORTGAGE,70000,Verified,home_improvement,FL,9.24,0,0,2007,0,7,0,4925,Fully Paid
35000,36 months,1247.68,D,D1,10,MORTGAGE,155000,Verified,home_improvement,FL,1.28,0,0,2000,4,30,0,1345,Fully Paid
11450,36 months,393.18,C,C1,4,RENT,66000,Not Verified,credit_card,FL,10.38,0,0,1995,1,11,0,9551,Fully Paid
4000,36 months,134.99,B,B4,2,RENT,42000,Source Verified,debt_consolidation,CA,16.6,0,0,2006,1,9,0,5702,Fully Paid
30000,60 months,765.73,D,D5,1,MORTGAGE,270000,Verified,home_improvement,NY,3.72,3,0,2007,0,9,0,7665,Fully Paid
5000,36 months,163.67,B,B3,2,OWN,25000,Not Verified,debt_consolidation,NM,8.59,0,0,2011,2,5,0,5509,Fully Paid
12000,36 months,373.94,A,A3,6,MORTGAGE,72000,Source Verified,debt_consolidation,CA,11.75,0,0,1997,0,6,1,13427,Fully Paid
8000,36 months,273.39,C,C3,10,RENT,60000,Source Verified,debt_consolidation,NY,5.54,0,0,2007,1,11,0,6049,Fully Paid
30000,60 months,718.59,C,C2,6,MORTGAGE,85000,Verified,debt_consolidation,CA,16.62,0,0,1999,0,16,0,40099,Fully Paid
9125,36 months,285.53,A,A4,10,MORTGAGE,43000,Not Verified,credit_card,SC,15.53,0,0,1988,0,10,0,8259,Fully Paid
12000,36 months,375.49,A,A4,4,MORTGAGE,110000,Source Verified,debt_consolidation,NY,21.21,1,0,2000,0,30,0,25425,Fully Paid
3975,36 months,141.7,D,D3,10,OWN,25000,Not Verified,debt_consolidation,VA,29.86,0,0,1990,0,8,0,2676,Fully Paid
