funded_amnt,term,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,acc_now_delinq,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal
21000,60 months,542.91,E,E2,10,MORTGAGE,150000,Verified,debt_consolidation,GA,7.87,4,0,1994,0,14,0,11602
35000,60 months,886.11,D,D5,9,MORTGAGE,123000,Source Verified,debt_consolidation,CA,32.2,0,0,1994,0,12,0,21365
19200,60 months,519.43,E,E1,2,RENT,47000,Source Verified,debt_consolidation,NV,13.1,2,0,2001,0,8,0,8174
2375,36 months,74.97,B,B1,0,MORTGAGE,80000,Not Verified,debt_consolidation,FL,1.28,1,0,2001,2,13,0,2548
8000,36 months,267.6,B,B4,6,RENT,25750,Not Verified,debt_consolidation,WI,21.96,0,0,2005,0,8,0,6775
8000,36 months,263.93,B,B5,10,MORTGAGE,70000,Source Verified,debt_consolidation,KY,10.37,3,0,1998,2,12,0,3516
7350,36 months,252.96,C,C4,5,MORTGAGE,88802,Not Verified,debt_consolidation,MD,6.61,0,0,2001,1,9,0,1641
14475,36 months,501.71,C,C5,10,RENT,33000,Verified,debt_consolidation,CA,26.85,0,0,1995,0,20,0,12546
23300,60 months,525.27,C,C2,3,RENT,147450,Verified,debt_consolidation,PA,30.88,0,0,2001,0,8,0,42240
30000,36 months,1130.1,E,E4,7,RENT,64000,Verified,debt_consolidation,CA,33.17,1,0,1991,1,14,0,31281
35000,36 months,1195.88,C,C3,5,MORTGAGE,104000,Source Verified,credit_card,MO,18.43,0,0,2001,0,16,0,45898
16000,36 months,523.75,B,B4,1,RENT,45000,Source Verified,credit_card,CO,19.47,0,0,1994,0,7,1,15804
9000,36 months,303.73,B,B4,5,RENT,42000,Not Verified,debt_consolidation,NJ,25.86,0,0,2000,0,14,0,10418
35000,36 months,1127.88,B,B1,1,RENT,78000,Verified,house,TX,0,0,0,1999,2,14,0,0
35000,60 months,783.7,C,C1,0,MORTGAGE,120923,Verified,major_purchase,TX,13.74,0,0,2002,0,19,0,6081
24000,36 months,746.44,A,A4,10,MORTGAGE,168000,Verified,debt_consolidation,MA,5.32,3,0,2000,0,8,0,19436
20000,36 months,689.79,C,C3,8,MORTGAGE,57000,Not Verified,debt_consolidation,MO,24.78,0,0,1995,0,8,0,10493
13000,60 months,294.4,C,C1,10,MORTGAGE,89000,Not Verified,home_improvement,AZ,12.11,0,0,1996,1,12,0,9508
5000,36 months,170.87,C,C4,10,RENT,50000,Verified,major_purchase,VA,25.6,0,0,2001,1,8,0,12431
6000,36 months,193.58,B,B1,3,OWN,49800,Not Verified,credit_card,VA,17.57,2,0,1993,0,15,0,5536
24000,36 months,785.62,B,B4,10,OWN,170000,Verified,credit_card,OH,14.9,0,0,1991,1,13,0,21407
18000,60 months,423.42,C,C4,2,RENT,51000,Not Verified,major_purchase,MS,19.34,0,0,1999,1,13,0,4992
20000,60 months,510.6,E,E1,10,RENT,65000,Verified,debt_consolidation,PA,17.54,1,0,1985,1,13,0,18114
8350,36 months,282.68,C,C3,10,RENT,47700,Source Verified,debt_consolidation,NY,34.79,0,0,1999,2,16,1,21730
5000,36 months,172.09,C,C4,0,RENT,40000,Source Verified,debt_consolidation,FL,9.87,0,0,2001,1,13,1,4726
4400,36 months,163.32,E,E4,0,RENT,14400,Source Verified,credit_card,TX,9.17,0,0,2001,0,4,0,3855
21000,36 months,666.82,A,A5,10,MORTGAGE,120000,Not Verified,credit_card,NC,16.92,0,0,1984,2,17,0,43422
10000,60 months,208.41,B,B2,9,MORTGAGE,83000,Verified,renewable_energy,CT,5.61,0,0,2001,0,24,0,5467
11100,36 months,364.14,B,B2,6,MORTGAGE,48000,Not Verified,credit_card,NM,29.55,0,0,2001,3,10,0,13410
9000,36 months,296.75,B,B4,5,RENT,25000,Verified,debt_consolidation,CA,9.31,0,0,2005,2,16,0,9374
3600,36 months,115.61,B,B1,8,MORTGAGE,70000,Not Verified,credit_card,TX,14,0,0,2001,1,18,0,13484
7200,36 months,240.84,B,B4,7,MORTGAGE,35000,Source Verified,home_improvement,NC,10.8,0,0,1986,2,5,0,5451
20000,36 months,664.2,C,C1,0,MORTGAGE,48000,Verified,debt_consolidation,OR,25.5,1,0,2003,0,11,1,6587
8000,36 months,244,A,A3,8,OWN,75000,Source Verified,home_improvement,MD,16.75,0,0,2004,3,11,0,0
11000,60 months,287.9,E,E3,5,RENT,62400,Source Verified,car,CT,23.12,0,0,1998,0,17,0,5060
6000,36 months,195.73,B,B4,7,RENT,80000,Verified,debt_consolidation,FL,7.71,0,0,1988,0,4,1,4820
8000,36 months,268.36,C,C2,0,RENT,54000,Verified,debt_consolidation,OH,22.15,3,0,2006,1,19,0,10396
28000,60 months,670.69,C,C5,10,MORTGAGE,80000,Not Verified,debt_consolidation,VA,18.75,0,0,1999,1,14,0,21566
19400,36 months,635.04,B,B2,2,RENT,76775,Verified,debt_consolidation,TX,15.11,1,0,2001,0,10,0,11280
9100,36 months,313.9,C,C5,3,RENT,27000,Source Verified,debt_consolidation,VA,30.27,1,0,2006,0,15,0,12890
12000,36 months,365.23,A,A1,0,RENT,170000,Not Verified,debt_consolidation,NY,16.29,0,0,2000,0,23,0,10872
14700,60 months,427.17,F,F3,3,MORTGAGE,62000,Source Verified,debt_consolidation,KS,13.76,0,0,2005,3,14,0,12111
16000,36 months,508.06,A,A5,10,MORTGAGE,73000,Not Verified,debt_consolidation,IL,13.03,1,0,1995,0,13,0,17303
12000,36 months,365.23,A,A1,4,MORTGAGE,180000,Not Verified,debt_consolidation,CA,11.16,0,0,1996,0,8,0,25864
6000,36 months,211.81,D,D1,10,RENT,56000,Source Verified,debt_consolidation,SC,9.93,0,0,2006,3,8,7,2572
5000,36 months,156.46,A,A4,1,RENT,42256,Verified,debt_consolidation,GA,11.56,0,0,2000,0,4,0,3393
4200,36 months,134.88,B,B1,2,RENT,35000,Not Verified,credit_card,VA,24.15,0,0,2001,2,13,0,5520
20000,36 months,683.46,C,C4,2,RENT,65000,Verified,credit_card,TX,20.4,0,0,1997,2,7,0,16677
12200,36 months,387.39,A,A5,0,RENT,58000,Not Verified,credit_card,CA,18.26,1,0,2004,1,15,0,12205
7500,36 months,229.84,A,A2,10,RENT,75000,Source Verified,home_improvement,NY,6.6,0,0,1994,0,4,1,6240
12000,36 months,365.23,A,A1,3,MORTGAGE,1.00E+05,Not Verified,credit_card,FL,11.77,0,0,1996,1,11,0,7369
12000,60 months,298.88,C,C5,10,OWN,40000,Source Verified,credit_card,KY,16.05,0,0,1999,1,17,0,16894
2500,36 months,81.56,B,B4,9,MORTGAGE,105000,Not Verified,other,NY,9.63,1,0,1999,0,15,1,7940
6500,36 months,223.11,C,C1,0,RENT,22800,Verified,credit_card,WI,31.42,0,0,1998,0,16,0,6548
4575,36 months,172.37,E,E2,2,RENT,33000,Verified,debt_consolidation,MN,5.42,0,0,1999,2,6,2,3469
10000,36 months,321.13,B,B1,10,MORTGAGE,125000,Verified,debt_consolidation,NJ,10.31,1,1,1986,0,11,1,4073
8000,36 months,268.98,B,B4,3,RENT,32000,Not Verified,debt_consolidation,CA,17.37,0,0,2002,0,7,0,9970
12525,60 months,284.92,C,C2,9,MORTGAGE,50000,Not Verified,credit_card,CT,34.3,0,0,1985,0,18,0,42992
6625,36 months,223.39,B,B5,0,MORTGAGE,29250,Verified,credit_card,MO,33.35,0,0,2004,0,10,0,10494
27500,60 months,581.6,B,B3,10,MORTGAGE,55000,Not Verified,debt_consolidation,AL,1.32,0,0,1998,0,10,0,2839
15000,60 months,377.41,D,D2,8,MORTGAGE,54000,Not Verified,debt_consolidation,CA,18.51,2,0,2003,1,14,1,10854
7000,36 months,242.63,C,C5,10,RENT,46000,Verified,debt_consolidation,NY,32.53,0,0,1997,2,15,1,12186
3000,36 months,92.82,A,A3,10,RENT,67000,Verified,credit_card,PA,9.78,0,0,1999,1,10,0,27421
35000,36 months,1218.61,C,C5,6,RENT,83000,Verified,credit_card,CA,36.35,0,0,1997,0,14,0,15357
24000,60 months,564.56,C,C4,3,MORTGAGE,97000,Source Verified,debt_consolidation,WA,14.46,0,0,1997,0,6,0,21415
10000,36 months,311.62,A,A3,10,RENT,40000,Not Verified,car,CA,7.53,0,0,2001,1,7,0,1158
12000,36 months,382.5,B,B2,7,MORTGAGE,120000,Not Verified,home_improvement,FL,8.81,2,0,2010,0,7,0,2735
15000,36 months,478.19,B,B2,10,RENT,48000,Not Verified,debt_consolidation,PA,20.45,0,0,1995,3,15,1,175
4000,36 months,123.73,A,A3,10,MORTGAGE,120000,Not Verified,debt_consolidation,AZ,21.81,0,0,1996,0,7,0,1166
16000,36 months,493.82,A,A3,10,MORTGAGE,80000,Not Verified,home_improvement,CA,8.12,0,0,1995,0,6,1,0
16000,36 months,500.65,A,A4,3,RENT,50000,Not Verified,debt_consolidation,VA,12.22,0,0,1994,1,9,0,22738
20000,60 months,492.66,D,D1,10,MORTGAGE,83809,Source Verified,credit_card,MO,33.95,4,0,1990,0,13,0,5986
12000,60 months,273.72,B,B4,2,MORTGAGE,87000,Verified,home_improvement,AZ,19.61,0,0,2001,1,12,0,15738
5000,36 months,162.85,B,B2,10,OWN,50000,Source Verified,debt_consolidation,PA,9.98,0,0,1994,0,10,0,5833
18550,36 months,580.44,A,A4,1,RENT,47000,Not Verified,debt_consolidation,AZ,26.02,0,0,1997,0,10,0,27356
10050,36 months,396.94,F,F3,10,MORTGAGE,50000,Source Verified,small_business,PA,21.67,1,0,1996,2,5,0,1329
7200,36 months,241.87,C,C1,4,MORTGAGE,50000,Source Verified,debt_consolidation,FL,25.71,0,0,2002,0,7,0,4208
12000,36 months,389.98,B,B3,0,OWN,55000,Source Verified,debt_consolidation,CA,7.75,0,0,2008,0,12,0,10749
6500,36 months,212.01,B,B4,7,MORTGAGE,52000,Source Verified,wedding,MD,8.58,0,0,2000,1,7,0,10058
14000,36 months,491.37,C,C4,0,RENT,40000,Verified,other,CA,34.08,2,0,2000,0,6,0,622
32225,36 months,1101.22,C,C3,3,RENT,1.00E+05,Verified,debt_consolidation,PA,16.02,0,0,2000,0,5,0,10957
5000,36 months,168.45,C,C1,1,RENT,23266,Source Verified,debt_consolidation,AR,31.37,0,0,1998,2,16,1,3406
25000,60 months,629.01,D,D4,10,MORTGAGE,70000,Verified,debt_consolidation,MA,13.11,0,0,2002,0,12,0,11588
11000,60 months,241.87,B,B5,0,RENT,44000,Not Verified,credit_card,TX,13.53,0,0,2005,1,7,0,8804
8000,36 months,243.49,A,A1,0,RENT,67200,Not Verified,major_purchase,TX,4.02,0,0,1996,0,6,0,7501
24925,60 months,600.98,C,C3,10,MORTGAGE,56000,Source Verified,credit_card,CO,14.61,0,0,1999,0,10,0,17510
8000,36 months,250.66,A,A5,0,MORTGAGE,70000,Not Verified,credit_card,CA,26.97,0,0,1997,0,11,0,25176
13925,60 months,347.13,D,D4,4,MORTGAGE,35000,Source Verified,home_improvement,TN,27.54,0,0,2004,0,16,2,756
12000,36 months,375.43,A,A5,10,RENT,70000,Verified,debt_consolidation,MD,3.55,0,0,1996,0,2,0,7476
30000,60 months,697.9,C,C4,10,MORTGAGE,80000,Source Verified,credit_card,NC,20.66,0,0,1992,0,13,1,40590
26375,60 months,773.99,F,F4,7,MORTGAGE,60000,Source Verified,debt_consolidation,MN,22.88,0,0,2004,0,12,0,24911
15700,60 months,341.28,B,B4,1,MORTGAGE,150000,Source Verified,debt_consolidation,GA,8.04,0,0,1983,0,10,0,8337
9600,36 months,326.53,C,C3,10,MORTGAGE,90000,Verified,small_business,TX,21.69,0,0,2004,0,6,0,2992
11500,36 months,398.6,C,C5,10,MORTGAGE,32000,Not Verified,debt_consolidation,AL,18.45,0,0,1999,1,8,1,7669
7200,36 months,235.69,B,B2,5,MORTGAGE,40000,Source Verified,debt_consolidation,NJ,17.31,0,0,2002,0,9,1,7193
5300,36 months,190.47,D,D4,4,RENT,28500,Source Verified,debt_consolidation,PA,19.33,0,0,2004,2,13,0,2599
8000,36 months,255.04,B,B2,5,MORTGAGE,41198,Source Verified,debt_consolidation,FL,29.8,0,0,2003,0,9,0,8239
24250,36 months,962.77,G,G5,7,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,NY,19.44,3,0,1990,2,32,0,22380
34000,36 months,1204.6,D,D2,10,MORTGAGE,89000,Verified,debt_consolidation,CA,21.95,0,0,1995,0,24,0,33791
35000,60 months,796.18,C,C2,9,MORTGAGE,85000,Verified,debt_consolidation,FL,25.37,0,0,2001,1,20,0,40159
10000,36 months,348.18,C,C2,5,MORTGAGE,175000,Verified,major_purchase,MN,4.56,0,0,1996,3,13,0,15649
31300,36 months,1074.79,C,C1,10,MORTGAGE,116240,Verified,debt_consolidation,CA,12.28,2,0,1994,2,9,0,23433
29250,60 months,758.61,E,E1,10,RENT,85000,Verified,debt_consolidation,CA,32.17,0,0,2002,0,25,1,27535
20000,36 months,635.07,A,A5,10,MORTGAGE,57000,Source Verified,home_improvement,KS,28.8,0,0,2001,1,8,0,16555
12000,36 months,402.54,C,C2,10,MORTGAGE,119000,Source Verified,debt_consolidation,MD,13.74,0,0,2000,0,11,0,15842
8000,36 months,273.39,C,C1,10,RENT,72000,Not Verified,debt_consolidation,NJ,24.68,0,0,1988,0,10,0,7963
24000,60 months,587.34,C,C4,10,RENT,58000,Verified,debt_consolidation,CA,28.76,2,0,2000,1,8,0,11227
19125,36 months,768.83,G,G2,2,RENT,68000,Verified,other,NY,1.54,0,0,2000,0,13,1,2738
5000,36 months,155.51,A,A4,1,RENT,45000,Not Verified,credit_card,FL,2.11,0,0,2008,1,7,0,2240
2400,36 months,80.51,C,C2,9,RENT,65250,Not Verified,debt_consolidation,DE,23.69,0,0,2007,1,30,0,11814
15000,60 months,447.34,G,G1,8,OWN,119000,Verified,other,TX,13.76,0,0,2001,0,12,1,6940
6000,36 months,199.63,B,B3,2,MORTGAGE,60000,Not Verified,major_purchase,PA,7.4,1,0,2000,0,6,0,14045
14425,36 months,519.84,D,D1,3,MORTGAGE,38000,Verified,debt_consolidation,OH,27.35,0,0,2005,1,10,0,10633
10000,36 months,312.86,A,A5,8,RENT,45000,Source Verified,credit_card,NY,36.77,0,0,1995,0,14,0,10776
15000,60 months,312.62,B,B2,1,MORTGAGE,75000,Not Verified,credit_card,LA,22.64,0,0,2005,0,15,0,14826
12000,36 months,377.09,A,A5,6,MORTGAGE,72000,Not Verified,credit_card,OK,13.38,0,0,1993,0,12,0,10501
24000,36 months,800.48,C,C1,1,MORTGAGE,187000,Source Verified,credit_card,NC,28.07,0,0,1996,0,21,0,86197
15000,36 months,494.86,B,B5,10,MORTGAGE,43000,Source Verified,debt_consolidation,NC,14.04,1,0,2001,0,10,0,19580
25000,36 months,782.26,A,A4,5,MORTGAGE,90000,Verified,home_improvement,MD,2.44,0,0,2003,0,4,0,9227
3500,36 months,120.15,C,C4,3,MORTGAGE,64000,Not Verified,debt_consolidation,AZ,28.8,0,0,1989,1,25,0,22141
4000,36 months,130.94,B,B2,7,RENT,55000,Source Verified,credit_card,PA,21.14,3,0,2001,1,10,0,4916
10000,36 months,329.91,B,B5,0,MORTGAGE,60000,Source Verified,credit_card,TX,3.7,0,0,1974,0,4,0,10085
12000,60 months,275.07,C,C3,0,MORTGAGE,57000,Source Verified,debt_consolidation,UT,15.62,0,0,2003,0,8,0,9036
35000,60 months,966.47,E,E5,0,RENT,210000,Verified,debt_consolidation,NJ,7.2,0,0,1989,1,11,0,39323
5500,36 months,172.1,A,A4,4,MORTGAGE,45000,Source Verified,home_improvement,CA,6.61,0,0,2002,2,7,0,2099
20000,60 months,415.08,B,B1,8,OWN,130000,Not Verified,credit_card,WI,17.17,0,0,2001,0,14,1,12543
11000,36 months,342.78,A,A3,2,MORTGAGE,185000,Verified,debt_consolidation,GA,9.82,0,0,2002,2,7,0,53273
6000,36 months,202.14,C,C1,10,RENT,90000,Not Verified,debt_consolidation,CO,20.33,1,0,1988,1,19,0,15616
2500,36 months,77.33,A,A3,0,MORTGAGE,50000,Not Verified,car,CO,12.91,1,0,1984,0,15,1,12330
15000,36 months,478.19,B,B2,9,RENT,90000,Source Verified,credit_card,NJ,13.79,0,0,2006,0,6,0,5334
12000,60 months,285.42,C,C5,2,OWN,49000,Source Verified,credit_card,TN,15.7,0,0,2003,0,9,0,11129
15000,36 months,508.96,C,C1,0,RENT,50000,Source Verified,other,MI,13.9,1,0,2002,2,10,0,10784
5000,36 months,164.74,B,B4,8,RENT,21893.26,Verified,credit_card,CA,10.14,0,0,2000,1,2,0,4779
18000,36 months,620.81,C,C3,1,OWN,60000,Source Verified,credit_card,MI,18.43,0,0,1984,1,19,0,7643
2650,36 months,85.5,B,B3,10,MORTGAGE,92000,Not Verified,debt_consolidation,WI,6.89,0,0,2000,1,9,1,6102
14525,60 months,345.48,C,C5,10,MORTGAGE,55250,Source Verified,debt_consolidation,CA,12.58,0,0,1992,1,13,1,10241
12000,36 months,404.27,B,B5,10,OWN,66000,Source Verified,debt_consolidation,HI,12.58,0,0,2000,0,6,2,25421
4000,36 months,127.5,B,B2,1,RENT,21840,Not Verified,credit_card,OH,24.29,0,0,2003,0,6,0,6454
18000,60 months,452.89,D,D4,7,MORTGAGE,45000,Source Verified,credit_card,AZ,33.48,0,0,2008,1,20,0,15579
10000,36 months,343.09,C,C2,10,RENT,90000,Verified,small_business,CA,11.43,1,0,1995,1,10,0,2575
16450,36 months,596.78,D,D3,3,OWN,65000,Not Verified,debt_consolidation,NY,17.08,1,0,2005,3,11,0,7814
21000,60 months,681.62,F,F3,10,RENT,51996,Not Verified,small_business,FL,18.14,0,0,1996,1,19,0,2840
30000,36 months,1003.47,B,B5,0,RENT,180000,Verified,credit_card,CA,7.05,0,0,1995,0,15,0,34745
8000,36 months,275.22,C,C4,5,RENT,199999,Not Verified,debt_consolidation,IN,29.34,2,0,1990,1,17,0,46036
11000,36 months,389.94,D,D1,8,MORTGAGE,45000,Source Verified,home_improvement,NY,13.86,0,0,2003,1,9,0,11643
6000,60 months,153.64,E,E2,5,RENT,60000,Source Verified,major_purchase,CA,3.86,0,0,1998,0,3,0,2986
10000,36 months,315.17,A,A5,10,MORTGAGE,43000,Source Verified,credit_card,OK,12.78,0,0,1997,0,7,0,9847
6000,36 months,210.36,C,C3,3,MORTGAGE,36000,Verified,credit_card,GA,27.87,0,0,1992,1,11,2,9971
5000,36 months,156.48,A,A5,6,RENT,60000,Verified,credit_card,TX,12.54,0,0,2008,0,6,0,5678
16000,36 months,504.27,A,A5,2,RENT,50000,Source Verified,debt_consolidation,NJ,19.32,0,0,2003,1,9,0,7846
6000,36 months,189.1,B,B1,10,RENT,1.00E+05,Not Verified,car,LA,12.18,0,0,1992,2,8,1,9998
18000,36 months,551.61,A,A2,6,MORTGAGE,72000,Source Verified,debt_consolidation,CO,23.18,0,0,2006,0,16,1,12397
20000,36 months,643,B,B3,10,OWN,135000,Not Verified,credit_card,NY,16.61,0,0,1993,4,17,0,17602
6000,36 months,187.75,A,A4,3,RENT,34000,Source Verified,debt_consolidation,SC,29.33,0,0,2006,0,21,0,4705
15050,36 months,529.04,D,D2,2,OWN,42000,Not Verified,debt_consolidation,OH,36.66,2,0,1995,1,16,0,43071
10000,60 months,267.68,E,E2,10,MORTGAGE,70000,Not Verified,major_purchase,PA,18.98,0,0,2000,0,17,0,25083
4850,36 months,174.3,D,D2,2,RENT,65000,Source Verified,other,CA,11.58,0,0,2000,0,9,3,3623
16000,60 months,388.07,C,C4,4,RENT,80000,Verified,credit_card,NY,21.63,0,0,1999,0,10,0,27211
28000,60 months,685.23,C,C4,4,MORTGAGE,180000,Verified,debt_consolidation,TX,12.75,0,0,2003,2,11,0,26380
15000,36 months,459.67,A,A2,10,MORTGAGE,88400,Source Verified,credit_card,MI,13.16,0,0,1978,1,17,0,19271
10000,36 months,314.2,B,B1,10,RENT,60000,Not Verified,credit_card,AZ,34.47,0,0,2001,0,14,0,19172
17000,36 months,549.83,B,B1,5,MORTGAGE,90000,Not Verified,debt_consolidation,AZ,17.57,0,0,2002,0,15,0,12061
8000,36 months,257.2,B,B3,10,RENT,54500,Source Verified,debt_consolidation,CA,17.77,0,0,2003,0,13,1,3884
30000,60 months,687.68,C,C3,10,MORTGAGE,93000,Verified,debt_consolidation,KY,19.34,1,0,1996,0,13,0,17544
12000,36 months,392.81,B,B3,10,MORTGAGE,160000,Source Verified,home_improvement,OH,14,0,0,1994,2,16,0,17716
12000,36 months,387.15,B,B4,4,MORTGAGE,48000,Not Verified,credit_card,OH,9.25,0,0,1997,1,8,1,12250
30000,60 months,840.56,E,E5,9,MORTGAGE,110000,Verified,debt_consolidation,MO,25.66,0,0,1998,1,27,0,143095
24000,36 months,754.07,B,B1,3,OWN,75000,Source Verified,debt_consolidation,FL,19.13,0,0,1994,0,11,0,8002
9000,36 months,299.45,B,B3,6,RENT,28500,Not Verified,debt_consolidation,TX,9.98,0,0,2004,0,4,0,7864
15225,60 months,310.1,A,A5,10,MORTGAGE,53588,Source Verified,debt_consolidation,WV,23.05,0,0,1996,0,24,0,15386
29000,60 months,720.57,D,D1,10,MORTGAGE,127000,Verified,credit_card,VA,10.9,1,0,1996,0,13,0,28509
5000,36 months,155.97,A,A4,10,MORTGAGE,110000,Not Verified,home_improvement,CO,22.73,0,0,1983,0,16,0,45272
13200,60 months,339.09,E,E1,10,RENT,46000,Verified,debt_consolidation,GA,15.78,0,0,2000,0,4,0,19171
8800,36 months,290.11,B,B5,10,RENT,65000,Not Verified,debt_consolidation,FL,19.22,1,0,1995,1,18,0,21495
3225,36 months,114.26,D,D2,3,OWN,30000,Source Verified,credit_card,VA,30.36,0,0,2005,1,8,0,2265
25750,60 months,633.74,D,D2,1,RENT,70000,Source Verified,debt_consolidation,GA,22.68,0,0,1996,2,7,0,15724
16000,60 months,372.21,C,C1,6,MORTGAGE,112000,Verified,home_improvement,CA,14.58,0,0,1999,2,9,0,39841
7000,36 months,239.21,C,C3,10,MORTGAGE,35000,Source Verified,debt_consolidation,AL,10.19,2,0,2005,1,28,0,7498
5000,36 months,159.4,B,B2,10,OWN,25000,Not Verified,credit_card,FL,12.83,1,0,2005,0,8,0,10182
15000,36 months,451.73,A,A1,10,MORTGAGE,145000,Not Verified,home_improvement,MO,14.08,0,0,1991,0,10,0,12786
6925,36 months,251.23,D,D3,7,MORTGAGE,64000,Source Verified,debt_consolidation,MD,13.31,1,0,2005,1,8,0,4029
10000,36 months,332.1,B,B3,8,MORTGAGE,90000,Not Verified,credit_card,IL,14.39,0,0,2005,0,13,0,8563
26000,36 months,825.59,A,A5,4,MORTGAGE,1.00E+05,Source Verified,credit_card,CO,20.47,0,0,2006,0,22,0,26045
9725,36 months,356.09,D,D4,2,RENT,55000,Verified,debt_consolidation,NJ,11.83,1,0,1997,0,8,0,12805
5600,36 months,182.39,B,B4,0,MORTGAGE,50000,Source Verified,debt_consolidation,NC,14.62,1,0,2000,0,13,0,2349
6400,36 months,216.66,C,C3,2,RENT,25000,Source Verified,debt_consolidation,CO,19.49,0,0,2007,0,5,0,5314
30000,60 months,803.02,E,E1,10,MORTGAGE,83000,Verified,debt_consolidation,TX,21.28,0,0,1991,3,16,0,38509
12000,36 months,381.04,A,A5,0,RENT,73000,Verified,wedding,CA,3.01,0,0,1996,0,6,0,6126
12000,36 months,404.97,B,B4,6,MORTGAGE,55000,Not Verified,debt_consolidation,SC,23.03,0,0,2000,1,15,0,28399
21000,60 months,488.42,C,C3,0,MORTGAGE,147000,Source Verified,debt_consolidation,UT,11.06,0,0,2000,2,8,0,10991
18000,60 months,447.25,D,D3,3,OWN,80000,Source Verified,debt_consolidation,MO,27.95,2,0,1996,0,15,0,5686
25000,60 months,669.19,E,E1,0,MORTGAGE,69000,Verified,debt_consolidation,AL,20.07,0,0,1993,1,16,0,25747
15250,36 months,475.22,A,A3,10,MORTGAGE,37175,Verified,debt_consolidation,LA,31.67,0,0,1993,1,16,0,72800
5000,36 months,157.13,A,A5,0,RENT,105000,Not Verified,credit_card,CA,2.26,0,0,2010,0,4,0,6347
18500,60 months,385.47,B,B2,10,RENT,71000,Source Verified,debt_consolidation,CA,14.71,0,0,2004,1,10,0,19461
24000,36 months,808.54,C,C2,3,OWN,110000,Verified,debt_consolidation,IL,27.11,0,0,2004,0,21,0,28757
6000,36 months,209.79,D,D1,5,MORTGAGE,64500,Source Verified,debt_consolidation,PA,20.67,0,0,2003,3,11,1,5544
35000,36 months,1261.3,D,D1,10,RENT,110000,Source Verified,debt_consolidation,WA,12.1,1,0,1984,0,15,0,31328
10800,36 months,377.62,D,D1,2,MORTGAGE,60000,Verified,debt_consolidation,AZ,25.66,0,0,2002,2,12,1,10747
12000,36 months,410.66,B,B5,5,MORTGAGE,80000,Not Verified,debt_consolidation,NJ,6.9,0,0,1999,1,12,0,10140
18000,60 months,443.01,D,D2,10,OWN,45000,Not Verified,credit_card,WV,31.44,0,0,1999,0,6,0,30233
2650,36 months,85.36,B,B1,8,RENT,22240,Not Verified,debt_consolidation,MI,23.36,0,0,2004,1,5,0,1994
27500,36 months,845.11,A,A3,6,RENT,75000,Source Verified,debt_consolidation,CA,23.02,0,0,2000,0,8,0,961
21150,36 months,760.07,D,D4,10,MORTGAGE,58780,Source Verified,debt_consolidation,MI,21.13,1,0,2002,0,11,0,4447
2200,36 months,81.17,D,D5,10,MORTGAGE,40000,Source Verified,medical,OH,22.71,0,0,1999,2,10,1,3261
10800,60 months,266.04,D,D1,10,RENT,41000,Source Verified,debt_consolidation,MI,22.6,1,0,1989,0,14,0,18485
19500,60 months,469.97,C,C5,5,OWN,2.00E+05,Verified,credit_card,VA,6.28,2,0,2002,0,9,0,7607
30625,60 months,760.95,D,D3,10,MORTGAGE,155000,Verified,debt_consolidation,OH,7.53,0,0,1995,0,12,0,11277
10000,36 months,369.2,D,D4,10,RENT,30000,Not Verified,debt_consolidation,NV,6.64,0,0,2003,1,8,1,4820
5000,36 months,159.4,B,B2,10,MORTGAGE,72000,Verified,credit_card,NV,22.18,0,0,2001,0,11,0,22845
10000,36 months,324.98,B,B2,5,OWN,50000,Not Verified,debt_consolidation,TN,21.34,0,0,1998,1,9,0,5544
17500,36 months,636.98,D,D2,10,MORTGAGE,160000,Verified,home_improvement,TX,7.36,0,0,1992,3,9,0,3280
25000,60 months,629.01,D,D4,10,MORTGAGE,60000,Source Verified,credit_card,PA,30.32,0,0,2005,1,33,0,35275
18000,36 months,561.49,A,A4,10,RENT,63000,Not Verified,credit_card,PA,24.92,0,0,1970,1,26,0,30007
7375,36 months,224.47,A,A1,6,RENT,35000,Not Verified,other,TX,7.99,0,0,1980,1,9,0,539
